,ann=0_ztfid,ann=1_ztfid,ann=2_ztfid,ann=3_ztfid,ann=4_ztfid,ann=5_ztfid,ann=6_ztfid,ann=7_ztfid,ann=8_ztfid,ann=9_ztfid,ann=0_d,ann=1_d,ann=2_d,ann=3_d,ann=4_d,ann=5_d,ann=6_d,ann=7_d,ann=8_d,ann=9_d,ann=0_has_tns,ann=1_has_tns,ann=2_has_tns,ann=3_has_tns,ann=4_has_tns,ann=5_has_tns,ann=6_has_tns,ann=7_has_tns,ann=8_has_tns,ann=9_has_tns,ann=0_tns_cls,ann=1_tns_cls,ann=2_tns_cls,ann=3_tns_cls,ann=4_tns_cls,ann=5_tns_cls,ann=6_tns_cls,ann=7_tns_cls,ann=8_tns_cls,ann=9_tns_cls,ann=0_spec_z,ann=1_spec_z,ann=2_spec_z,ann=3_spec_z,ann=4_spec_z,ann=5_spec_z,ann=6_spec_z,ann=7_spec_z,ann=8_spec_z,ann=9_spec_z
1006,ZTF21ablducj,ZTF21abowpnd,ZTF21aavozbk,ZTF20acajvrj,ZTF18ablmduj,ZTF20acjbhhp,ZTF21abdfdwi,ZTF21aabhqng,ZTF21aanwfjk,ZTF20acqelhh,0.0,41.6879,42.4562,44.8419,46.892,47.0116,48.5806,48.8137,48.8249,49.1726,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN II,SN Ia,SN Ia,SN Ia,SN Ia,0.052,0.061306,0.072,0.0705,0.079,0.050475,0.08612,0.089,0.065078,0.06
1007,ZTF21ablkaqq,ZTF21abtuutw,ZTF20acxyipy,ZTF21aacudxe,ZTF20acppsay,ZTF21abbewsz,ZTF20aclggpx,ZTF21aagrhot,ZTF20acpkzxq,ZTF21abxdibe,0.0,60.9519,61.4994,61.7061,62.9184,65.8232,66.0057,66.0877,66.4561,67.0716,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.12,0.079,0.13,0.087,0.1,0.075,0.078,0.1,0.09,0.094
1008,ZTF21ablrhtk,ZTF21aarhzdh,ZTF20acwnrty,ZTF20acgnbvv,ZTF21aauamtx,ZTF21ablducj,ZTF20actquzl,ZTF20acgchsp,ZTF21aanwfjk,ZTF21aatdzmt,0.0,46.7057,52.9305,55.4923,57.399,58.0017,58.4837,59.1902,59.6395,60.5706,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia-91T-like,SN Ia,SN Ia,SN Ia,SN II,SN II,SN Ia,SN Ia,0.058086,0.06975,0.065,0.05,0.09,0.052,0.04,0.0456,0.065078,0.076
1009,ZTF21ablxfwc,ZTF21aaabzdr,ZTF20acueziy,ZTF21aaabubo,ZTF20acnzkxb,ZTF21aaqldsk,ZTF20abqlmwn,ZTF20abwzqzo,ZTF20abwxywy,ZTF20abjyoty,0.0,76.3357,80.1947,86.2778,87.5462,88.1954,88.5868,89.0527,89.6198,90.1157,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ib/c,SN Ic,SN Ia,SN II,SN Ic,SN II,SN IIb,SN Ic,SN II,0.0212680008,0.031382,0.023303,0.08,0.02690421,0.0364019983,0.025,0.023033,0.017429,0.018866
1010,ZTF21abmcori,ZTF21aabhqng,ZTF21abdfdwi,ZTF20acwuiuo,ZTF18acsyaye,ZTF20acnsinb,ZTF21aagrbpi,ZTF21aadkuko,ZTF20acwqlpq,ZTF21aaoexjt,0.0,51.7401,55.3544,56.374,57.5112,57.8007,57.8987,59.7609,59.9806,61.3377,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN I,SN II,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.08,0.089,0.08612,0.108,0.05,0.09,0.067,0.08,0.07195,0.11
1011,ZTF21abmdhes,ZTF20acukxat,ZTF21aacxung,ZTF21aamwqim,ZTF18abxhsyn,ZTF21abbkglo,ZTF21abcgxwy,ZTF21aapjmda,ZTF18aahfbqp,ZTF20acvagdq,0.0,53.1077,54.0739,59.0148,59.8111,62.0574,63.8094,64.2087,67.8633,68.1674,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN II,SN Ia,SN Ia,SN Ia,SN Ia-91bg-like,SN Ia,SN Ia,0.04,0.0425460003,0.046118,0.025878,0.03757,0.03812,0.05358,0.026949,0.041362,0.035428
1012,ZTF21abmdnft,ZTF20acbnoqi,ZTF20acoqlav,ZTF21aacvupj,ZTF21abxdcmp,ZTF21abtuutw,ZTF20acwuiuo,ZTF20actvfgr,ZTF21aamgrtx,ZTF21abousji,0.0,48.04,48.4239,51.1215,52.3288,54.6759,55.321,55.6232,57.2188,57.4469,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN I,SN Ia,SN Ia,SN Ia,0.065,0.08,0.09,0.0937,0.067,0.079,0.108,0.088376,0.0444,0.1141
1013,ZTF21abmjivk,ZTF21abtxnir,ZTF20acvagdq,ZTF20acvziuf,ZTF21aagojfe,ZTF21abbkglo,ZTF21aagmryd,ZTF20abvycvf,ZTF21aaetnfe,ZTF21aaossxf,0.0,64.556,70.7084,71.4947,71.9839,72.45,75.6798,78.8113,80.0563,80.9905,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.02566,0.043,0.035428,0.017072,0.026872,0.03812,0.027489,0.022222,0.04,0.056
1014,ZTF21abmksld,ZTF20acwuiuo,ZTF20acbnoqi,ZTF21aardybv,ZTF20acgprcg,ZTF20abvyqia,ZTF21aaqupdt,ZTF21aakigqr,ZTF21aadacxv,ZTF21aaaovua,0.0,47.3303,48.2791,53.176,54.9071,56.5906,56.9047,57.2665,58.3395,58.4417,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN I,SN Ia,SN Ia,SN Ia,SN IIP,SN Ia,SN II,SN II,SN Ia,0.07,0.108,0.08,0.065,0.08,0.086,0.080522,0.066866,0.051,0.097
1015,ZTF21abmpnui,ZTF21abxsngi,ZTF20acxqxyw,ZTF20acyntiu,ZTF20acbnoqi,ZTF21aardvol,ZTF21abvrlup,ZTF20acwuiuo,ZTF21aaabzap,ZTF21abmksld,0.0,61.6826,66.1541,66.7179,67.0471,67.1114,68.2457,68.867,68.9932,69.7099,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ib,SN Ia,SN Ia,SN Ic-BL,SN Ia,SN I,SN Ia,SN Ia,0.0425,0.042,0.047,0.11,0.08,0.032,0.095,0.108,0.086532,0.07
1016,ZTF21abmqpja,ZTF21aahfjbs,ZTF20acgynyw,ZTF21abrxwvv,ZTF21aagtoic,ZTF21abedvkp,ZTF20actvlbq,ZTF20acfnuee,ZTF21acldmwy,ZTF21aasyzkt,0.0,49.1085,50.1915,50.7213,52.8098,54.7616,56.2277,57.2869,58.1554,58.3987,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia-pec,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.1,0.073,0.07,0.093,0.09,0.13,0.083038,0.06,0.11,0.062
1017,ZTF21abmwgdf,ZTF21abifxhe,ZTF20aciudrr,ZTF21aapqzxr,ZTF21abizxkw,ZTF20acqzpta,ZTF21aajvtsq,ZTF20achbkud,ZTF20aciowcm,ZTF21aallfyn,0.0,55.1304,56.0208,56.156,57.3951,58.1328,58.2603,58.561,59.75,60.0461,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.074,0.075,0.09957,0.1035,0.091,0.07135,0.107023,0.085,0.09,0.07
1018,ZTF21abmwmnp,ZTF21aaydwzt,ZTF21aauamtx,ZTF21aasaxdk,ZTF21aaaotku,ZTF20aclnsts,ZTF21aapjmgf,ZTF21aarwlht,ZTF21abiawpf,ZTF18aabeszt,0.0,37.6871,45.9624,46.6959,51.6724,52.7203,52.8707,52.9141,53.1371,53.5101,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN II,SN Ia,SN Ia,SN Ia,0.096,,0.09,0.0875,0.087927,0.0655,0.054,0.08449,0.073,0.081
1019,ZTF21abmxkcq,ZTF20acrrssy,ZTF21aaabvoj,ZTF21aarbhhp,ZTF21aarasky,ZTF21aappehx,ZTF21abrmevu,ZTF20acymtcs,ZTF20acvbrbv,ZTF18adbadic,0.0,64.763,70.0132,70.2193,74.6651,78.1389,78.4907,78.8036,79.1518,80.8573,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN IIb,SN II,SN Ia,SN IIP,SN IIb,SN Ia,SN Ia,SN Ia,SN Ia-91bg-like,SN II,0.041487,0.0296950005,0.059685,0.0424,0.021698,0.054514,0.074,0.061062,0.05,0.026
1020,ZTF21abnabtv,ZTF20acnsgdb,ZTF21acbuwgu,ZTF18aadlaxo,ZTF18abrbywo,ZTF21aaaytny,ZTF18aansqov,ZTF21aalxurs,ZTF21aaufwyh,ZTF21aajmkrd,0.0,56.2156,70.7467,70.9066,70.9695,71.3375,72.8945,73.2433,73.953,75.8727,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ib,SN Ia,0.034457,0.07,0.0533,0.052953,0.0435,0.0459,0.07,0.079359,0.028,0.049405
1021,ZTF21abnfgff,ZTF21aaaytny,ZTF20acflmyv,ZTF21aavoete,ZTF21abifxhe,ZTF21aaxubqf,ZTF21aaazieb,ZTF20acfvsze,ZTF21aaxstsv,ZTF21aayqycm,0.0,55.3727,60.9353,64.4263,65.4745,68.0168,68.1039,69.4487,70.4644,70.9417,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.06,0.0459,0.103,0.09,0.075,0.073698,0.03838547,0.06,0.09,0.09
1022,ZTF21abnvsic,ZTF21aaqpykm,ZTF21aapkvrd,ZTF20acogesf,ZTF21aaprddk,ZTF20ackhzba,ZTF21aapjmgf,ZTF21aaswvyc,ZTF20abvquuo,ZTF20ackkejs,0.0,29.404,43.5466,45.052,45.4769,46.2094,46.265,46.8944,47.5073,47.7308,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN II,SN Ia,SN Ib,SN Ia,0.072,0.06,0.047,0.06,0.053,0.064,0.054,0.07,0.03,0.09171
1023,ZTF21abotose,ZTF21aaptouk,ZTF21aayrbnn,ZTF21abrxwvv,ZTF20ackkejs,ZTF21aaflcai,ZTF21aaxxmvs,ZTF21abrotmc,ZTF21abhtaiv,ZTF20acowuix,0.0,52.1557,56.2386,57.2446,57.7796,58.1605,58.221,60.35,60.4634,60.8824,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN IIb,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN IIb,SN Ia,SN Ia,SN Ia,0.0412,0.095,0.09,0.093,0.09171,0.069,0.053,0.097,0.081,0.09
1024,ZTF21aboukxu,ZTF20abzhvnj,ZTF20aclnqle,ZTF18aacnlxz,ZTF21aaxxmvs,ZTF21abowqqa,ZTF21aaxswlc,ZTF18abxbmqh,ZTF20acjdhof,ZTF20ackpivo,0.0,54.2789,56.8727,57.2591,57.4277,58.2296,59.591,60.2924,60.5999,61.7579,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN II,SN IIn,SLSN-II,SN II,SN IIb,SN Ia,SN Ia,SLSN-II,SN Ia-91T-like,SN Ia,0.175,0.207,0.1465,0.072475,0.053,0.09,0.072,0.206,0.152,0.13
1025,ZTF21abousji,ZTF20achbkud,ZTF20aclzegl,ZTF21abxdcmp,ZTF21absbwyz,ZTF21aapqzxr,ZTF21aagrhot,ZTF20acyntiu,ZTF20acgprcg,ZTF21aaabzsj,0.0,44.9537,50.8434,52.393,55.051,55.8097,56.1876,56.6372,56.7677,57.4039,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.1141,0.085,0.06,0.067,0.09,0.1035,0.1,0.11,0.08,0.057352
1026,ZTF21abouznj,ZTF20acfvsze,ZTF20abzvxyk,ZTF21aakildf,ZTF21abbuxfm,ZTF20acujaft,ZTF20abzqlts,ZTF21aahccrk,ZTF20aczsjzc,ZTF21aaizyqc,0.0,50.9236,51.2413,51.3114,56.1914,57.5775,57.7001,59.3937,60.1272,60.651,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN II,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN II,SN Ia,SN Ia,SN II,0.053,0.06,0.093,0.081,0.087,0.08,0.058,0.097932,0.07711,0.070265
1027,ZTF21abowpnd,ZTF20ackkejs,ZTF21accuexh,ZTF21ablducj,ZTF21aahfjbs,ZTF21abjdiok,ZTF21aavuprl,ZTF21aapjcqb,ZTF21aamwzfi,ZTF21aagtoic,0.0,41.1271,41.63,41.6879,41.8147,41.8457,42.5515,42.8072,43.291,43.8887,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia-pec,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.061306,0.09171,0.072,0.052,0.073,0.074,0.09,0.07,0.1,0.09
1028,ZTF21abowqqa,ZTF20aclkyjg,ZTF21abedvkp,ZTF21aaxxmvs,ZTF20ackdkva,ZTF21aayrbnn,ZTF21abdxhgv,ZTF21abhtaiv,ZTF21aaxswlc,ZTF21aaxkckg,0.0,42.7719,43.8769,44.4316,44.9488,45.4459,45.8481,46.6052,47.3176,48.3228,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN IIb,SN Ia,SN Ia,SN Ib/c,SN Ia,SN Ia,SN Ia,0.09,0.126,0.13,0.053,0.11,0.09,0.07,0.081,0.072,0.063
1029,ZTF21abpivbd,ZTF21aaydbtk,ZTF21aciuhqw,ZTF21abifxhe,ZTF21abyahbi,ZTF20actpbck,ZTF20achzugy,ZTF21abybgjx,ZTF21aajfpwk,ZTF21abcnkbe,0.0,50.0479,62.8124,65.4244,65.7149,66.4337,67.6412,70.998,72.0726,73.4186,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ic-BL,SN Ia,SN II,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.064,0.057679,0.045,0.075,0.076684,0.06,0.048,0.044678,0.079139,0.046
1030,ZTF21abpjpxr,ZTF18aajjhkq,ZTF20ackkejs,ZTF21aasrdct,ZTF21abhtaiv,ZTF21aaxzbrn,ZTF21aaflcai,ZTF21aaqpykm,ZTF21abjdiok,ZTF21aaocibg,0.0,42.6557,42.8396,43.2447,43.4529,43.6854,44.3448,45.4342,46.2283,46.6195,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.09,0.07,0.09171,0.080611,0.081,0.07,0.069,0.06,0.074,0.071
1031,ZTF21abpland,ZTF21aacudxe,ZTF21aaaekuh,ZTF21aabpvvx,ZTF20acwogqz,ZTF20acvhuxc,ZTF21abousji,ZTF21abxdibe,ZTF20acppsay,ZTF21aagsfzc,0.0,60.2793,61.721,63.6051,65.2567,69.0237,70.36,71.3481,72.6391,73.2206,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,Other,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.123,0.087,0.113,0.074,0.09,0.141,0.1141,0.094,0.1,0.075
1032,ZTF21abplgag,ZTF21aahnkut,ZTF20acujaft,ZTF20actvlbq,ZTF21aapjcqb,ZTF21abpryuv,ZTF20achbekh,ZTF21aaahuox,ZTF20adaftef,ZTF18acnncve,0.0,48.7687,53.5648,53.9804,54.7946,55.48,56.462,56.8991,57.3234,57.3752,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ib,0.07521,0.07,0.08,0.083038,0.07,0.12,0.0744,0.07378,0.084025,0.0445
1033,ZTF21abpryuv,ZTF21aaxstsv,ZTF20actvlbq,ZTF21abplgag,ZTF21aajvtsq,ZTF20acflmyv,ZTF20acujaft,ZTF21aahnkut,ZTF21abvrlup,ZTF20acxqxyw,0.0,52.0203,53.318,55.48,57.056,57.2055,57.3777,57.7772,58.3671,61.1426,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ib,0.12,0.09,0.083038,0.07521,0.107023,0.103,0.08,0.07,0.095,0.047
1034,ZTF21abqfbya,ZTF20abwktfx,ZTF18acsremz,ZTF20abxgwjr,ZTF18abxhsyn,ZTF21aamokak,ZTF21aabhxxj,ZTF20achawym,ZTF19aamdmcs,ZTF18aaoxrup,0.0,63.0022,66.0924,68.3195,70.9389,76.4169,76.4566,77.4153,81.6895,82.5701,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia-91T-like,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.030655,0.027035,0.025136,0.035,0.03757,0.012,0.05,0.02746,0.041,0.06
1035,ZTF21abqmrun,ZTF21aafkktu,ZTF20acrzuko,ZTF21aapqzxr,ZTF21aahfjrr,ZTF20abywydb,ZTF21aavotzn,ZTF21abpjpxr,ZTF21aazcjbh,ZTF20abqferm,0.0,46.7674,47.4613,48.858,52.1147,52.2616,54.3923,54.587,55.6855,55.8707,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN II,SN II,SN I,SN Ia,SN IIn,SN II,SN Iax[02cx-like],SN Ia,SN Ia,SN II,0.036,0.031,0.06,0.1035,0.194,0.04,0.04,0.09,0.1,0.03
1036,ZTF21abrgbex,ZTF18aansqom,ZTF20aczhajq,ZTF21aagtceu,ZTF20accoccp,ZTF21abkaoxe,ZTF20acueziy,ZTF18aazijke,ZTF21aaqdxzv,ZTF21aaqyifh,0.0,70.5136,72.0376,73.383,73.4426,75.0754,75.8219,76.7482,77.2359,78.0441,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN II,SN Ia,SN Ia,SN Ia,SN Ic,SN Ia,SN Ic,SN Ia,SN Ia,SN II-pec,0.0323409997,0.03,0.025144,0.044665,0.063928,0.0543,0.023303,0.048,0.07036,0.0185
1037,ZTF21abrlslx,ZTF21abrotmc,ZTF20acijssu,ZTF21abpjpxr,ZTF21abhtaiv,ZTF21aapqzxr,ZTF21aaflcai,ZTF20acxmxth,ZTF21aasrdct,ZTF21aazebgh,0.0,41.5222,49.1818,50.2078,51.6674,52.6836,53.2425,53.3938,53.4284,54.0057,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.076079,0.097,0.104,0.09,0.081,0.1035,0.069,0.04,0.080611,0.076
1038,ZTF21abrmevu,ZTF20acvbrbv,ZTF20acymtcs,ZTF21aaigqir,ZTF21aaaadmo,ZTF20acpjodk,ZTF21aaraqpr,ZTF18acbyyff,ZTF20acppruo,ZTF20abvdtgl,0.0,69.7887,69.956,71.6731,71.8585,72.2828,72.7013,73.2951,73.2952,75.8982,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia-91bg-like,SN Ia,SN Ia,SN Ia,SN Ib,SN Ia,SN Ia,SN Ia,SN Ia,0.074,0.05,0.061062,0.071186,0.044,0.05,0.0804,0.07,0.13,0.092
1039,ZTF21abrotmc,ZTF21abdcauj,ZTF21aaptouk,ZTF21abrlslx,ZTF21abhtaiv,ZTF21aapqzxr,ZTF21abrxwvv,ZTF20acoxmsr,ZTF21abpjpxr,ZTF20ackkejs,0.0,39.7259,39.9252,41.5222,42.8217,43.7345,46.3656,46.7447,47.0406,47.9345,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.097,0.09778,0.095,0.076079,0.081,0.1035,0.093,0.071,0.09,0.09171
1040,ZTF21abrpdsp,ZTF21aaswtok,ZTF20actnuls,ZTF20actnzzk,ZTF18aansqom,ZTF20acquetr,ZTF20achadaa,ZTF20acgiglu,ZTF21abcgxwy,ZTF20adadsgm,0.0,68.4625,71.0016,71.1525,72.1843,73.0265,73.7633,74.7312,75.322,77.0497,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN II,SN II,SN Ia,SN Ia,SN Ia,SN IIb,SN Ia,SN Ia,0.037404,0.041,0.030371,0.025144,0.03,0.030791,0.0369,0.026728,0.05358,0.043947
1041,ZTF21abrxwvv,ZTF21abrotmc,ZTF20acoykif,ZTF21aaptouk,ZTF21aapqzxr,ZTF20aciowcm,ZTF20acowuix,ZTF21abmqpja,ZTF18acnnfty,ZTF20acyntiu,0.0,46.3656,46.6986,47.8826,48.4878,48.6965,49.8534,50.7213,51.4449,52.1065,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN IIn,SN Ia,0.093,0.097,0.086,0.095,0.1035,0.09,0.09,0.1,0.133,0.11
1042,ZTF21abrzdqx,ZTF21aatklhw,ZTF20acrerzb,ZTF21aarwlht,ZTF20acwyihb,ZTF20acqlfwb,ZTF21abdlyrc,ZTF20acjbhhp,ZTF21aasafkl,ZTF20acowddo,0.0,47.0658,49.874,51.385,51.7573,52.5178,53.2517,53.3849,53.912,54.1219,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN II,SN Ia,SN Ia,0.066,0.06689,0.07,0.08449,0.062157,0.08,0.08,0.050475,0.075382,0.073
1043,ZTF21absbwyz,ZTF21aaridvf,ZTF21aazqtor,ZTF21abifrsi,ZTF18aagtwyh,ZTF21aagsfzc,ZTF21abcnpnk,ZTF20acmafkf,ZTF20aclzegl,ZTF21abousji,0.0,38.0897,43.8301,47.9232,50.0909,52.9621,53.1853,54.8384,55.0331,55.051,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.09,0.12,0.0954,0.064,0.066041,0.075,0.099,0.12,0.06,0.1141
1044,ZTF21abshszs,ZTF20acmbhgy,ZTF21abdxhgv,ZTF21aalhgqi,ZTF18acptgzz,ZTF20ackdkva,ZTF21aaaokyp,ZTF20accodxy,ZTF20acuoclk,ZTF21abbjybk,0.0,56.3756,65.1473,65.4597,67.41,68.3288,68.4927,68.9902,69.5791,70.944,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ib/c,SN I,SN Ia,SN Ia,TDE,SN Ia,SN Ia,SN Ia,0.078,0.114,0.07,0.086,0.09,0.11,0.19,0.075,0.082,0.08
