,ann=0_ztfid,ann=1_ztfid,ann=2_ztfid,ann=3_ztfid,ann=4_ztfid,ann=5_ztfid,ann=6_ztfid,ann=7_ztfid,ann=8_ztfid,ann=9_ztfid,ann=0_d,ann=1_d,ann=2_d,ann=3_d,ann=4_d,ann=5_d,ann=6_d,ann=7_d,ann=8_d,ann=9_d,ann=0_has_tns,ann=1_has_tns,ann=2_has_tns,ann=3_has_tns,ann=4_has_tns,ann=5_has_tns,ann=6_has_tns,ann=7_has_tns,ann=8_has_tns,ann=9_has_tns,ann=0_tns_cls,ann=1_tns_cls,ann=2_tns_cls,ann=3_tns_cls,ann=4_tns_cls,ann=5_tns_cls,ann=6_tns_cls,ann=7_tns_cls,ann=8_tns_cls,ann=9_tns_cls,ann=0_spec_z,ann=1_spec_z,ann=2_spec_z,ann=3_spec_z,ann=4_spec_z,ann=5_spec_z,ann=6_spec_z,ann=7_spec_z,ann=8_spec_z,ann=9_spec_z
1834,ZTF20acxtdcl,ZTF21aaphjef,ZTF21aadrmok,ZTF21abowuqe,ZTF21aaxsxiy,ZTF20acounqo,ZTF18aczergr,ZTF21aacsrla,ZTF21aaasxel,ZTF21aalyubu,0.0,38.3742,44.661,45.0191,45.1291,45.5241,45.8805,45.9221,45.9306,46.0125,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,SN Ia,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.088,-99.0
1835,ZTF20acxtdcm,ZTF20ackrqin,ZTF21aaqgsft,ZTF21aabvqed,ZTF21aauuphm,ZTF20achtpbn,ZTF18acnbfuz,ZTF20acwpibn,ZTF18acwwkyu,ZTF20acxsyvj,0.0,41.1401,41.4225,41.5263,41.8244,42.3843,42.5227,42.7759,43.4872,44.6524,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN II,None,None,None,None,SN Ia,None,None,None,None,0.045,-99.0,-99.0,-99.0,-99.0,0.1,-99.0,-99.0,-99.0,-99.0
1836,ZTF20acxtdlw,ZTF21ablqixd,ZTF18acbyqdo,ZTF20acwnpia,ZTF21aabgphj,ZTF20ackapmm,ZTF20acbrlih,ZTF21aagsjsj,ZTF21abdgrfz,ZTF21aahhkyb,0.0,46.2178,49.3053,52.5979,52.775,53.41,53.4839,53.4876,55.1886,55.3264,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1837,ZTF20acxtdst,ZTF21abpland,ZTF21abvaqri,ZTF21abcmflg,ZTF21abkfbyi,ZTF20acqcwhj,ZTF21aagqpwj,ZTF21aartdkg,ZTF21aaaekuh,ZTF21aavgvcs,0.0,54.5291,55.3658,55.7179,55.8432,56.9491,57.0273,57.5853,57.667,59.2056,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,SN Ia,None,None,None,None,None,None,SN Ia,None,-99.0,0.123,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.113,-99.0
1838,ZTF20acxtewc,ZTF21abameyr,ZTF21abhaqju,ZTF18acbygcu,ZTF21abowpnd,ZTF21aaoghxv,ZTF20abarsvz,ZTF21aarwlht,ZTF20acqelhh,ZTF20abzaknn,0.0,50.5768,55.4593,57.7951,62.1803,64.4322,64.7546,65.2173,65.7755,65.8569,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.0363,0.05975,0.03,0.036,0.061306,0.0801,0.039,0.08449,0.06,0.094
1839,ZTF20acxtfat,ZTF21aasqvqh,ZTF21aavqlbe,ZTF21abavutw,ZTF21aakgodr,ZTF20acwsoaw,ZTF21aautzqm,ZTF20acpyndh,ZTF21abccfey,ZTF21aaglcat,0.0,46.3693,48.4326,50.2109,51.699,51.7454,54.2737,54.5357,55.3782,55.4596,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1840,ZTF20acxtfrf,ZTF20acqyfie,ZTF18acszhbv,ZTF21abifrsi,ZTF18acptgzz,ZTF20acrmolb,ZTF19aadoota,ZTF20achqeso,ZTF21aaxsxui,ZTF20ackdkva,0.0,60.1072,61.3905,62.0339,63.9488,63.98,64.0354,64.2425,64.9161,65.486,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,SN Ia,SN Ia,None,SN IIn,None,None,SN Ia,-99.0,-99.0,-99.0,0.064,0.09,-99.0,0.058,-99.0,-99.0,0.11
1841,ZTF20acxuloz,ZTF18aawxxvy,ZTF21abprygm,ZTF20acuasvx,ZTF21aatjhqe,ZTF21abjzuqu,ZTF20acppruo,ZTF21aaadhpd,ZTF21aasjqki,ZTF21abctoxu,0.0,55.1822,55.6281,56.6207,56.7282,56.98,57.6969,57.8932,58.2649,58.2653,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,SN Ia,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.13,-99.0,-99.0,-99.0
1842,ZTF20acxuxdd,ZTF21aagsynt,ZTF18adazigr,ZTF21aaxtmtf,ZTF18acvggdb,ZTF20acvbvyb,ZTF19abvhaqq,ZTF20acyntiu,ZTF21aabyqmy,ZTF21abxeaiq,0.0,50.0366,50.0447,50.0993,51.8375,51.8576,51.9486,52.3368,52.6712,52.7332,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,SN Ia-91T-like,None,SN Ia,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,0.111,-99.0,0.11,-99.0,-99.0
1843,ZTF20acxxwun,ZTF21aaujuqq,ZTF21aahzspd,ZTF20acwuiuo,ZTF20acpgpen,ZTF20actezmo,ZTF21aapomjl,ZTF18acnbbvk,ZTF21aacufqf,ZTF21aappdev,0.0,30.7257,42.8446,44.0227,47.2428,47.8404,48.2879,48.9841,49.0902,49.201,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,SN Ia,SN I,None,None,None,None,None,None,-99.0,-99.0,0.11,0.108,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1844,ZTF20acxyipy,ZTF21aauaemd,ZTF21aagtepb,ZTF20acgrvkt,ZTF20actfpka,ZTF20acquzlx,ZTF20acyntiu,ZTF18aaouezy,ZTF21aaeolbz,ZTF20achomxd,0.0,45.5809,46.0361,46.5557,46.6794,46.9336,47.6049,47.6872,47.786,48.2085,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,None,None,None,None,None,SN Ia,None,None,None,0.13,-99.0,-99.0,-99.0,-99.0,-99.0,0.11,-99.0,-99.0,-99.0
1845,ZTF20acxyury,ZTF21aaxydav,ZTF20acwpixx,ZTF21aacscvb,ZTF20aczwdhk,ZTF21abdfdwi,ZTF20adadjqe,ZTF21aazqkeq,ZTF20abzvxyk,ZTF20acwuiuo,0.0,60.2133,60.9764,61.0861,61.1097,61.6977,61.9129,62.3515,62.916,63.0848,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,SN Ia,SN Ia,None,SN Ia,None,SN II,SN Ia,SN I,-99.0,-99.0,0.077451,0.07,-99.0,0.08612,-99.0,0.0283,0.093,0.108
1846,ZTF20acxzlrc,ZTF18acpeenk,ZTF21aarbczp,ZTF21aaonmzn,ZTF18aavskyg,ZTF21aazhmjt,ZTF18acajzib,ZTF20acjqkmg,ZTF21aavdukh,ZTF20abwifwx,0.0,40.2779,59.3566,60.7633,63.8822,64.2313,65.0059,67.0395,67.1115,67.2442,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,SN II,SN II,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.042,0.0372,-99.0
1847,ZTF20acxzqyp,ZTF18aatgdph,ZTF20acugxbm,ZTF21aagsypp,ZTF20abqvsik,ZTF21aaejeyu,ZTF21abezlqc,ZTF20aczgoml,ZTF20acnyxln,ZTF20abwrcmq,0.0,58.9462,63.2541,71.2007,81.8681,87.2236,91.2519,93.1519,94.624,99.5375,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia-91T-like,SN Ia,SN Iax[02cx-like],0.03,0.035896,0.026218,0.0182,0.002597,0.026,0.041,0.0453189984,0.055,0.017
1848,ZTF20acymcnb,ZTF21aazhmjt,ZTF19aacirez,ZTF21aatuuiz,ZTF21aaynorj,ZTF18acpeenk,ZTF21aackmdd,ZTF21aamgrxm,ZTF21aaqkkfh,ZTF21aaxswfv,0.0,58.1668,60.4512,63.255,65.0099,66.7267,69.5347,70.1116,70.1963,70.3317,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,SN Ia-pec,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0401,-99.0,-99.0
1849,ZTF20acymcuj,ZTF21aauuphm,ZTF21aapriwm,ZTF20aclfqqa,ZTF19aaadwlg,ZTF21aahevxo,ZTF18abmjzjq,ZTF20acxsyvj,ZTF21aaqvtcn,ZTF21aaxsmab,0.0,47.2284,47.882,48.6903,49.5831,51.0555,52.6471,53.0789,53.6498,53.6803,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1850,ZTF20acympph,ZTF20acwvybb,ZTF21aabjina,ZTF21aaijkpx,ZTF21abrgxvz,ZTF21aazphga,ZTF21aaxtzsh,ZTF21aalklsu,ZTF21aakvrec,ZTF21aazrhhj,0.0,44.6098,46.39,46.5133,47.1202,47.6923,49.6263,50.0242,50.1564,50.5702,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1851,ZTF20acymtcs,ZTF18acajvnu,ZTF21abcjbbp,ZTF21aackkyb,ZTF21abrmevu,ZTF18acyblss,ZTF20acrkgzn,ZTF20acvbrbv,ZTF20acnslai,ZTF21acipbwd,0.0,64.6136,65.8685,68.2889,69.2666,69.3281,69.4107,69.4518,69.6495,71.6078,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,None,None,None,SN Ia,None,None,SN Ia-91bg-like,None,SN Ia,0.061062,-99.0,-99.0,-99.0,0.074,-99.0,-99.0,0.05,-99.0,0.094
1852,ZTF20acymtod,ZTF21abclont,ZTF21abedrfn,ZTF21aaynorj,ZTF21aatuuiz,ZTF21aacuhjl,ZTF21aayrkfv,ZTF21abdfyat,ZTF20acuxijq,ZTF21aarpyck,0.0,57.4877,58.0239,58.6568,61.6286,62.3511,63.688,64.8057,64.9041,65.198,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1853,ZTF20acymxip,ZTF21aawkqfb,ZTF21aapkarm,ZTF21aagmrym,ZTF21abiawhc,ZTF18acehihc,ZTF21ackjdav,ZTF21abmksld,ZTF21aaarlmx,ZTF21acizkdz,0.0,38.4952,45.7607,46.0847,48.149,48.5166,48.7001,48.7459,48.8419,49.4904,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,SN Ia,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.07,-99.0,-99.0
1854,ZTF20acymzwb,ZTF20acpjodk,ZTF21aareduf,ZTF21aaxtgei,ZTF20achilkh,ZTF21aatnpwb,ZTF20acoxeny,ZTF18accupqk,ZTF21abkyjss,ZTF21aaitzue,0.0,51.6259,53.4195,53.6644,54.4074,55.5018,55.9353,56.7565,56.8609,57.2226,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,SN Ib,None,None,None,None,None,None,None,None,-99.0,0.05,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1855,ZTF20acynjic,ZTF20abzhkfs,ZTF21aasrnqz,ZTF21aabgctd,ZTF21abbzczm,ZTF21aabyqok,ZTF21aaplnuo,ZTF21aaydsfe,ZTF21abihrja,ZTF21aahfblr,0.0,53.1331,53.3362,55.8432,56.787,57.3672,59.4484,59.8348,60.3581,60.4189,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1856,ZTF20acynjjo,ZTF21aahpzqi,ZTF19aamoiui,ZTF18aamzgzi,ZTF18aaacqmh,ZTF21aafepon,ZTF21aagnzjy,ZTF21abfmbix,ZTF21aakijia,ZTF18abwxrhi,0.0,158.7813,168.8246,194.9899,201.2574,214.1422,228.2657,234.87,255.3015,255.4364,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,None,None,SN Ia,SN Ia,SN II,SN II,SN Ia,SN Ia,None,0.01512,-99.0,-99.0,0.0179,0.018,0.011791,0.015,0.009316,0.05,-99.0
1857,ZTF20acynlkj,ZTF20acqlfwb,ZTF20acasmjl,ZTF21abowpnd,ZTF21aatvcdl,ZTF21aaekmoy,ZTF20acyzsol,ZTF21abpjpxr,ZTF18acsyeum,ZTF18adbhlet,0.0,61.3209,62.3441,62.6377,63.0273,63.0582,63.0915,63.1788,63.4387,63.5352,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,None,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,None,None,0.055008,0.08,-99.0,0.061306,0.05,0.080003,0.05,0.09,-99.0,-99.0
1858,ZTF20acynllu,ZTF21abbuxfm,ZTF20acwijiy,ZTF21aaplnuo,ZTF21aatnxwt,ZTF21abasghc,ZTF21aagtquu,ZTF19aaapkgk,ZTF21aaxxjen,ZTF20acpxuvg,0.0,53.2539,54.3598,55.6418,56.9963,59.243,59.2717,60.118,60.1245,61.7454,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,None,SN Ia-91T-like,None,None,None,SN Ia,None,0.053,0.087,0.102,-99.0,0.11,-99.0,-99.0,-99.0,0.097,-99.0
1859,ZTF20acyntiu,ZTF21abapyjt,ZTF20acoxudw,ZTF20acyxomd,ZTF21aaigndt,ZTF19abvhaqq,ZTF21aaeolbz,ZTF21aafkwlu,ZTF21abalkop,ZTF20acpllaq,0.0,37.3286,41.5248,43.0339,43.1924,43.9274,44.9808,45.1457,45.4177,45.4771,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,None,None,None,None,None,None,None,None,None,0.11,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1860,ZTF20acyoltw,ZTF21aauvmiz,ZTF20acxfdjs,ZTF21aaygefv,ZTF20achqqhe,ZTF18acwwods,ZTF21aapkarm,ZTF21aagxott,ZTF21aarpedb,ZTF21aaqypsg,0.0,46.3524,46.397,47.7757,47.985,49.5218,50.3513,51.4297,51.5949,51.6759,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1861,ZTF20acyqlyg,ZTF20acmxgdv,ZTF20acjcxbx,ZTF21aaawnru,ZTF21aaxsmab,ZTF20acxfdjs,ZTF21aapriwm,ZTF20acowcee,ZTF20aciubak,ZTF21abcmfax,0.0,58.3341,58.8813,63.0933,63.3971,66.9929,68.5038,68.7429,69.7959,70.3147,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,SN Ia,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.11,-99.0,-99.0
1862,ZTF20acyrlyj,ZTF20acgrvkt,ZTF21aavcoxf,ZTF21aambclf,ZTF21aaecjfc,ZTF20acozzem,ZTF20actoank,ZTF21aapjjec,ZTF20acbepdx,ZTF21aatwhta,0.0,38.5804,40.0972,40.343,43.3333,44.3123,45.7439,46.8011,48.2245,48.5827,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1863,ZTF20acyrodl,ZTF20acwqndp,ZTF21aalcsng,ZTF21aapkisz,ZTF21aaridax,ZTF21abjrwhq,ZTF20acuzfpk,ZTF21aagsjfx,ZTF20acrhrcy,ZTF20acsfean,0.0,51.3116,55.7971,56.7563,59.1481,60.3954,61.0665,63.7704,64.2311,64.9107,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,None,None,SN Ia,SN Ia,None,SN Ia,None,0.049024,0.05313,0.053642,-99.0,-99.0,0.05747,0.057,-99.0,0.1,-99.0
1864,ZTF20acyroek,ZTF21abfiuqf,ZTF20abjonjs,ZTF20acnznol,ZTF21abkaoxe,ZTF21aalyvyw,ZTF18aajupnt,ZTF18aawfofp,ZTF20acquetr,ZTF21aawihwx,0.0,215.2251,219.2807,220.5095,220.9711,221.4744,222.1694,224.1628,224.4365,225.3008,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,SN II,SN II,SN Ia,SN Ia,SN Ia,AGN,SN Ia,SN Ia,SN Ia-91bg-like,-99.0,0.023646,0.015527,0.032312,0.0543,0.062128,0.0367,0.033296,0.030791,0.044
1865,ZTF20acyroke,ZTF18adbifqw,ZTF19abgjsif,ZTF21aaqchgu,ZTF18aceacqp,ZTF19abrejwv,ZTF19abhendr,ZTF18aaqqukd,ZTF18abvxjqs,ZTF19abjpehh,0.0,48.2926,49.2056,51.4672,51.8539,52.1561,52.3351,52.3695,52.6636,52.7534,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,None,None,None,None,None,None,None,None,None,0.126,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1866,ZTF20acyvwxx,ZTF21aavelfw,ZTF18acrdtwo,ZTF21aavpjig,ZTF21acjvlar,ZTF20acmunbm,ZTF21abowuqe,ZTF21abedvkp,ZTF20acjwffp,ZTF21abebqtu,0.0,42.6245,45.354,46.5288,46.6212,47.5196,47.7527,48.2731,48.9571,49.3016,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,SN Ia,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.13,-99.0,-99.0
1867,ZTF20acyvzbr,ZTF20acphdbu,ZTF21aahdpvi,ZTF21aakzmaq,ZTF21abbkefe,ZTF20acyyavb,ZTF20acbovrt,ZTF21abhkeak,ZTF21aaabtyq,ZTF20acizliy,0.0,50.8036,54.8156,58.0978,58.2124,58.4026,60.0598,61.4831,62.6262,63.6632,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.05456,0.04136,0.045,0.036,0.041542,0.048,0.05,0.065,0.051295,0.04
1868,ZTF20acyvzef,ZTF21aaqzkhx,ZTF21abbaerh,ZTF18abrbywo,ZTF20acuzfpk,ZTF20acnsgdb,ZTF18abugmrg,ZTF20acrhrcy,ZTF20acyrodl,ZTF18aadlaxo,0.0,58.0077,58.7279,64.0984,64.0997,64.8594,69.1606,69.3536,69.4664,69.6694,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,None,SN Ia,SN Ia,SN Ia,0.03862,0.050822,0.03426,0.0435,0.057,0.07,-99.0,0.1,0.049024,0.052953
1869,ZTF20acyvzgi,ZTF21aaphnga,ZTF20acpzdzq,ZTF21aausvhf,ZTF21aauaemd,ZTF20abuovvw,ZTF21aawaguv,ZTF21aavhwmz,ZTF21aagomio,ZTF20acquffv,0.0,40.2406,43.0765,44.1827,44.2209,45.1161,45.1988,45.4492,45.6101,45.9862,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1870,ZTF20acyvzje,ZTF21aarwgjb,ZTF21aagqmof,ZTF21aahnpyt,ZTF21aaxvnwd,ZTF21aasqqxd,ZTF20aciuftf,ZTF21aamfsza,ZTF21aaxtzsh,ZTF21abbzczm,0.0,44.0883,44.1783,44.8564,44.9018,45.4278,46.0509,46.8822,46.9254,47.2137,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,SN Ia,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.13,-99.0,-99.0,-99.0
1871,ZTF20acywefl,ZTF21abasxdp,ZTF21aantxma,ZTF21aazebgh,ZTF21aasrdct,ZTF20acvezau,ZTF21aawtazf,ZTF19aagvzfy,ZTF21abkkuja,ZTF18acwyysn,0.0,40.2559,40.3277,44.538,46.1785,46.285,46.5508,48.5815,51.6763,51.7377,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,None,SN Ia,None,SN Ia,None,0.058596,0.07,0.07023,0.076,0.080611,-99.0,0.061948,-99.0,0.054164,-99.0
1872,ZTF20acywftl,ZTF21aagtsla,ZTF21abcwoep,ZTF21abepiqg,ZTF21acjpytg,ZTF21aahwcch,ZTF19aauokei,ZTF21abcwssj,ZTF21abfxwei,ZTF21aajxqsb,0.0,55.4713,56.529,56.8409,57.066,57.5244,58.6498,58.7918,59.0074,59.2072,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1873,ZTF20acyxomd,ZTF18aajxumx,ZTF20acyntiu,ZTF21aayzjne,ZTF20acoheud,ZTF20acoxudw,ZTF20aczeagg,ZTF20acnvlwg,ZTF21abalkop,ZTF21aawkqfb,0.0,40.8348,43.0339,44.6054,45.7283,45.7672,47.3976,47.8182,47.9725,48.9772,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,SN Ia,None,None,None,None,None,None,None,-99.0,-99.0,0.11,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1874,ZTF20acyxprc,ZTF21aaqjimb,ZTF21abutvjn,ZTF20achvceo,ZTF21aaeoxfd,ZTF20acyvzje,ZTF21acgylrk,ZTF20abxtimo,ZTF21aarhmed,ZTF21aayramw,0.0,48.6365,50.895,54.1965,54.2096,54.2112,54.5749,54.6102,54.646,55.3815,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,SN Ia,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,0.08,-99.0,-99.0,-99.0,-99.0,-99.0
